08:14:30:074 ?   
08:14:30:823 ?   

13.05.2019 08:14:30:825 ToPeron_1>> 402102025355010005054b4f50554b01000568fa *** 08:14:31:572 FromPeron_1<< 402102fa  
18.07.2019 15:10:20:094 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:20:843 ?   

18.07.2019 15:10:20:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:21:594 ?   

18.07.2019 15:10:21:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:22:343 ?   

18.07.2019 15:10:22:343 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:23:093 ?   

18.07.2019 15:10:23:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:23:843 ?   

18.07.2019 15:10:23:843 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:24:593 ?   

18.07.2019 15:10:24:622 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:25:343 ?   

18.07.2019 15:10:25:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:26:093 ?   

18.07.2019 15:10:26:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:26:844 ?   

18.07.2019 15:10:26:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:27:593 ?   

18.07.2019 15:10:27:594 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:28:343 ?   

18.07.2019 15:10:28:344 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:29:093 ?   

18.07.2019 15:10:29:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:29:843 ?   

18.07.2019 15:10:29:876 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:30:594 ?   

18.07.2019 15:10:30:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:31:343 ?   

18.07.2019 15:10:31:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:32:094 ?   

18.07.2019 15:10:32:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:32:843 ?   

18.07.2019 15:10:32:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:33:593 ?   

18.07.2019 15:10:33:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:34:343 ?   

18.07.2019 15:10:34:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:35:093 ?   

18.07.2019 15:10:35:120 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:35:843 ?   

18.07.2019 15:10:35:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:36:593 ?   

18.07.2019 15:10:36:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:37:344 ?   

18.07.2019 15:10:37:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:38:094 ?   

18.07.2019 15:10:38:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:38:843 ?   

18.07.2019 15:10:38:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:39:594 ?   

18.07.2019 15:10:39:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:40:343 ?   

18.07.2019 15:10:40:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:41:093 ?   

18.07.2019 15:10:41:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:41:844 ?   

18.07.2019 15:10:41:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:42:593 ?   

18.07.2019 15:10:42:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:43:343 ?   

18.07.2019 15:10:43:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:44:094 ?   

18.07.2019 15:10:44:098 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:44:844 ?   

18.07.2019 15:10:44:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:45:594 ?   

18.07.2019 15:10:45:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:46:343 ?   

18.07.2019 15:10:46:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:47:093 ?   

18.07.2019 15:10:47:094 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:47:844 ?   

18.07.2019 15:10:47:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:48:593 ?   

18.07.2019 15:10:48:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:49:343 ?   

18.07.2019 15:10:49:347 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:50:094 ?   

18.07.2019 15:10:50:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:50:843 ?   

18.07.2019 15:10:50:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:51:594 ?   

18.07.2019 15:10:51:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:52:344 ?   

18.07.2019 15:10:52:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:53:093 ?   

18.07.2019 15:10:53:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:53:844 ?   

18.07.2019 15:10:53:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:54:593 ?   

18.07.2019 15:10:54:598 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:55:344 ?   

18.07.2019 15:10:55:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:56:094 ?   

18.07.2019 15:10:56:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:56:843 ?   

18.07.2019 15:10:56:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:57:594 ?   

18.07.2019 15:10:57:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:58:344 ?   

18.07.2019 15:10:58:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:59:094 ?   

18.07.2019 15:10:59:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:10:59:844 ?   

18.07.2019 15:10:59:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:00:593 ?   

18.07.2019 15:11:00:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:01:343 ?   

18.07.2019 15:11:01:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:02:094 ?   

18.07.2019 15:11:02:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:02:844 ?   

18.07.2019 15:11:02:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:03:593 ?   

18.07.2019 15:11:03:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:04:345 ?   

18.07.2019 15:11:04:346 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:05:094 ?   

18.07.2019 15:11:05:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:05:843 ?   

18.07.2019 15:11:05:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:06:593 ?   

18.07.2019 15:11:06:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:07:344 ?   

18.07.2019 15:11:07:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:08:094 ?   

18.07.2019 15:11:08:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:08:843 ?   

18.07.2019 15:11:08:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:09:593 ?   

18.07.2019 15:11:09:598 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:10:344 ?   

18.07.2019 15:11:10:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:11:094 ?   

18.07.2019 15:11:11:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:11:843 ?   

18.07.2019 15:11:11:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:12:593 ?   

18.07.2019 15:11:12:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:13:343 ?   

18.07.2019 15:11:13:344 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:14:093 ?   

18.07.2019 15:11:14:094 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:14:843 ?   

18.07.2019 15:11:14:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:15:593 ?   

18.07.2019 15:11:15:593 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:16:343 ?   

18.07.2019 15:11:16:343 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:17:093 ?   

18.07.2019 15:11:17:093 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:17:843 ?   

18.07.2019 15:11:17:843 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:18:592 ?   

18.07.2019 15:11:18:593 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:19:343 ?   

18.07.2019 15:11:19:344 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:20:094 ?   

18.07.2019 15:11:20:094 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:20:843 ?   

18.07.2019 15:11:20:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:21:593 ?   

18.07.2019 15:11:21:593 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:22:343 ?   

18.07.2019 15:11:22:343 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:23:093 ?   

18.07.2019 15:11:23:093 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:23:843 ?   

18.07.2019 15:11:23:846 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:24:593 ?   

18.07.2019 15:11:24:594 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:25:343 ?   

18.07.2019 15:11:25:344 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:26:093 ?   

18.07.2019 15:11:26:094 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:26:843 ?   

18.07.2019 15:11:26:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:27:593 ?   

18.07.2019 15:11:27:594 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:28:343 ?   

18.07.2019 15:11:28:344 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:29:094 ?   

18.07.2019 15:11:29:098 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:29:843 ?   

18.07.2019 15:11:29:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:30:593 ?   

18.07.2019 15:11:30:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:31:343 ?   

18.07.2019 15:11:31:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:32:093 ?   

18.07.2019 15:11:32:094 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:32:843 ?   

18.07.2019 15:11:32:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:33:594 ?   

18.07.2019 15:11:33:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:34:346 ?   

18.07.2019 15:11:34:347 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:35:094 ?   

18.07.2019 15:11:35:096 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:35:844 ?   

18.07.2019 15:11:35:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:36:594 ?   

18.07.2019 15:11:36:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:37:343 ?   

18.07.2019 15:11:37:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:38:093 ?   

18.07.2019 15:11:38:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:38:844 ?   

18.07.2019 15:11:38:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:39:593 ?   

18.07.2019 15:11:39:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:40:343 ?   

18.07.2019 15:11:40:344 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:41:093 ?   

18.07.2019 15:11:41:094 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:41:843 ?   

18.07.2019 15:11:41:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:42:593 ?   

18.07.2019 15:11:42:594 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:43:343 ?   

18.07.2019 15:11:43:344 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:44:093 ?   

18.07.2019 15:11:44:097 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:44:843 ?   

18.07.2019 15:11:44:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:45:593 ?   

18.07.2019 15:11:45:594 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:46:343 ?   

18.07.2019 15:11:46:344 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:47:093 ?   

18.07.2019 15:11:47:094 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:47:843 ?   

18.07.2019 15:11:47:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:48:593 ?   

18.07.2019 15:11:48:594 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:49:343 ?   

18.07.2019 15:11:49:344 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:50:093 ?   

18.07.2019 15:11:50:094 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:50:843 ?   

18.07.2019 15:11:50:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:51:593 ?   

18.07.2019 15:11:51:594 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:52:343 ?   

18.07.2019 15:11:52:344 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:53:093 ?   

18.07.2019 15:11:53:094 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:53:843 ?   

18.07.2019 15:11:53:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:54:594 ?   

18.07.2019 15:11:54:597 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:55:343 ?   

18.07.2019 15:11:55:344 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:56:093 ?   

18.07.2019 15:11:56:094 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:56:843 ?   

18.07.2019 15:11:56:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:57:593 ?   

18.07.2019 15:11:57:594 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:58:343 ?   

18.07.2019 15:11:58:344 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:59:093 ?   

18.07.2019 15:11:59:094 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:11:59:844 ?   

18.07.2019 15:11:59:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:00:593 ?   

18.07.2019 15:12:00:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:01:343 ?   

18.07.2019 15:12:01:343 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:02:093 ?   

18.07.2019 15:12:02:093 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:02:843 ?   

18.07.2019 15:12:02:843 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:03:593 ?   

18.07.2019 15:12:03:594 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:04:344 ?   

18.07.2019 15:12:04:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:05:093 ?   

18.07.2019 15:12:05:094 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:05:843 ?   

18.07.2019 15:12:05:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:06:593 ?   

18.07.2019 15:12:06:594 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:07:343 ?   

18.07.2019 15:12:07:344 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:08:093 ?   

18.07.2019 15:12:08:094 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:08:843 ?   

18.07.2019 15:12:08:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:09:593 ?   

18.07.2019 15:12:09:596 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:10:344 ?   

18.07.2019 15:12:10:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:11:093 ?   

18.07.2019 15:12:11:098 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:11:843 ?   

18.07.2019 15:12:11:844 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:12:594 ?   

18.07.2019 15:12:12:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:13:344 ?   

18.07.2019 15:12:13:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:14:093 ?   

18.07.2019 15:12:14:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:14:843 ?   

18.07.2019 15:12:14:847 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:15:594 ?   

18.07.2019 15:12:15:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:16:343 ?   

18.07.2019 15:12:16:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:17:094 ?   

18.07.2019 15:12:17:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:17:844 ?   

18.07.2019 15:12:17:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:18:593 ?   

18.07.2019 15:12:18:594 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:19:344 ?   

18.07.2019 15:12:19:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:20:094 ?   

18.07.2019 15:12:20:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:20:843 ?   

18.07.2019 15:12:20:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:21:593 ?   

18.07.2019 15:12:21:594 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:22:343 ?   

18.07.2019 15:12:22:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:23:093 ?   

18.07.2019 15:12:23:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:23:843 ?   

18.07.2019 15:12:23:848 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:24:594 ?   

18.07.2019 15:12:24:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:25:344 ?   

18.07.2019 15:12:25:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:26:093 ?   

18.07.2019 15:12:26:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:26:844 ?   

18.07.2019 15:12:26:846 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:27:593 ?   

18.07.2019 15:12:27:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:28:344 ?   

18.07.2019 15:12:28:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:29:094 ?   

18.07.2019 15:12:29:098 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:29:844 ?   

18.07.2019 15:12:29:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:30:593 ?   

18.07.2019 15:12:30:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:31:343 ?   

18.07.2019 15:12:31:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:32:094 ?   

18.07.2019 15:12:32:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:32:844 ?   

18.07.2019 15:12:32:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:33:593 ?   

18.07.2019 15:12:33:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:34:345 ?   

18.07.2019 15:12:34:346 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:35:094 ?   

18.07.2019 15:12:35:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:35:843 ?   

18.07.2019 15:12:35:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:36:593 ?   

18.07.2019 15:12:36:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:37:344 ?   

18.07.2019 15:12:37:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:38:094 ?   

18.07.2019 15:12:38:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:38:844 ?   

18.07.2019 15:12:38:846 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:39:594 ?   

18.07.2019 15:12:39:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:40:343 ?   

18.07.2019 15:12:40:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:41:093 ?   

18.07.2019 15:12:41:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:41:844 ?   

18.07.2019 15:12:41:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:42:594 ?   

18.07.2019 15:12:42:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:43:343 ?   

18.07.2019 15:12:43:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:44:094 ?   

18.07.2019 15:12:44:099 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:44:843 ?   

18.07.2019 15:12:44:846 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:45:594 ?   

18.07.2019 15:12:45:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:46:343 ?   

18.07.2019 15:12:46:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:47:093 ?   

18.07.2019 15:12:47:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:47:843 ?   

18.07.2019 15:12:47:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:48:594 ?   

18.07.2019 15:12:48:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:49:344 ?   

18.07.2019 15:12:49:348 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:50:093 ?   

18.07.2019 15:12:50:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:50:844 ?   

18.07.2019 15:12:50:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:51:594 ?   

18.07.2019 15:12:51:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:52:343 ?   

18.07.2019 15:12:52:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:53:093 ?   

18.07.2019 15:12:53:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:53:844 ?   

18.07.2019 15:12:53:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:54:594 ?   

18.07.2019 15:12:54:598 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:55:343 ?   

18.07.2019 15:12:55:345 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:56:094 ?   

18.07.2019 15:12:56:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:56:843 ?   

18.07.2019 15:12:56:845 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:57:593 ?   

18.07.2019 15:12:57:595 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:58:343 ?   

18.07.2019 15:12:58:344 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:59:094 ?   

18.07.2019 15:12:59:095 ToPeron_1>> 4021020443494c4102003702535502002a39fa *** 18.07.2019 15:12:59:844 ?   

